sample_id,true_class,condition,classification,reference_id,justification,input_tokens,output_tokens,raw_response,citation_grade,correct,source_file,row_start,row_end,image_path,copied_image_path,pcap_slice_path
DDoS-UDP_Flood_0002,DDoS-UDP_Flood,naive,DDoS-UDP_Flood,CAPEC-486,"The protocol mix panel shows near-total UDP dominance (~100%) with negligible TCP, consistent with a UDP flood attack. Packet rates are high and fluctuating (10k-58k pkt/s) with minimal TCP flag activity, and packet sizes remain fairly constant (~60 bytes) with occasional spikes in std deviation, typical of UDP flood traffic patterns.",1717,184,"CLASSIFICATION: DDoS-UDP_Flood
REFERENCE_ID: CAPEC-486
JUSTIFICATION: The protocol mix panel shows near-total UDP dominance (~100%) with negligible TCP, consistent with a UDP flood attack. Packet rates are high and fluctuating (10k-58k pkt/s) with minimal TCP flag activity, and packet sizes remain fairly constant (~60 bytes) with occasional spikes in std deviation, typical of UDP flood traffic patterns.",real-and-correct,True,data/CSV/DDoS-UDP_Flood/DDoS-UDP_Flood10.pcap.csv,96769.0,96799.0,results/viz/DDoS-UDP_Flood/DDoS-UDP_Flood_0002.png,results/naive/images/DDoS-UDP_Flood_0002.png,results/naive/pcap_slices/DDoS-UDP_Flood_0002.csv
DDoS-UDP_Flood_0003,DDoS-UDP_Flood,naive,DDoS-UDP_Flood,CAPEC-486,"The protocol mix panel shows near-100% UDP traffic with no TCP flag activity, consistent with a UDP flood. The packet rate is highly volatile with bursts up to 150,000+ pkt/s and small, consistent packet sizes (~60 bytes avg), typical of high-volume UDP flood attacks designed to overwhelm bandwidth/resources.",1717,175,"CLASSIFICATION: DDoS-UDP_Flood
REFERENCE_ID: CAPEC-486
JUSTIFICATION: The protocol mix panel shows near-100% UDP traffic with no TCP flag activity, consistent with a UDP flood. The packet rate is highly volatile with bursts up to 150,000+ pkt/s and small, consistent packet sizes (~60 bytes avg), typical of high-volume UDP flood attacks designed to overwhelm bandwidth/resources.",real-and-correct,True,data/CSV/DDoS-UDP_Flood/DDoS-UDP_Flood11.pcap.csv,130102.0,130132.0,results/viz/DDoS-UDP_Flood/DDoS-UDP_Flood_0003.png,results/naive/images/DDoS-UDP_Flood_0003.png,results/naive/pcap_slices/DDoS-UDP_Flood_0003.csv
DDoS-UDP_Fragmentation_0000,DDoS-UDP_Fragmentation,naive,DDoS-UDP_Fragmentation,CAPEC-530,"The protocol mix panel shows overwhelming UDP dominance (~98%) with minimal TCP presence, consistent with UDP fragmentation attacks. The TCP flag fractions are near-zero/noisy since almost no TCP traffic exists, and packet rate shows bursty spikes typical of fragmented UDP flooding. Average packet sizes cluster near 900-950 bytes, consistent with fragmented large UDP payloads.",1717,202,"CLASSIFICATION: DDoS-UDP_Fragmentation
REFERENCE_ID: CAPEC-530
JUSTIFICATION: The protocol mix panel shows overwhelming UDP dominance (~98%) with minimal TCP presence, consistent with UDP fragmentation attacks. The TCP flag fractions are near-zero/noisy since almost no TCP traffic exists, and packet rate shows bursty spikes typical of fragmented UDP flooding. Average packet sizes cluster near 900-950 bytes, consistent with fragmented large UDP payloads.",real-but-wrong-family,True,data/CSV/DDoS-UDP_Fragmentation/DDoS-UDP_Fragmentation.pcap.csv,84.0,114.0,results/viz/DDoS-UDP_Fragmentation/DDoS-UDP_Fragmentation_0000.png,results/naive/images/DDoS-UDP_Fragmentation_0000.png,results/naive/pcap_slices/DDoS-UDP_Fragmentation_0000.csv
DDoS-UDP_Fragmentation_0001,DDoS-UDP_Fragmentation,naive,DDoS-UDP_Fragmentation,CAPEC-530,"The protocol mix panel shows a near-constant ~50% UDP traffic dominance throughout the capture, with variable high packet rates (1000-6700 pkt/s) and consistently large average packet sizes (~900 bytes), indicative of fragmented UDP packets. TCP flags remain negligible except for a brief anomalous spike, consistent with UDP fragmentation flood attacks rather than TCP-based attacks. This matches the fragmentation attack pattern (CAPEC-530: IP Address Spoofing/Fragmentation abuse).",1717,239,"CLASSIFICATION: DDoS-UDP_Fragmentation
REFERENCE_ID: CAPEC-530
JUSTIFICATION: The protocol mix panel shows a near-constant ~50% UDP traffic dominance throughout the capture, with variable high packet rates (1000-6700 pkt/s) and consistently large average packet sizes (~900 bytes), indicative of fragmented UDP packets. TCP flags remain negligible except for a brief anomalous spike, consistent with UDP fragmentation flood attacks rather than TCP-based attacks. This matches the fragmentation attack pattern (CAPEC-530: IP Address Spoofing/Fragmentation abuse).",real-but-wrong-family,True,data/CSV/DDoS-UDP_Fragmentation/DDoS-UDP_Fragmentation1.pcap.csv,13901.0,13931.0,results/viz/DDoS-UDP_Fragmentation/DDoS-UDP_Fragmentation_0001.png,results/naive/images/DDoS-UDP_Fragmentation_0001.png,results/naive/pcap_slices/DDoS-UDP_Fragmentation_0001.csv
DDoS-UDP_Fragmentation_0002,DDoS-UDP_Fragmentation,naive,DDoS-UDP_Fragmentation,CAPEC-530,"The protocol mix panel shows an overwhelming dominance of UDP traffic throughout all windows, consistent with UDP-based flooding/fragmentation attacks. The packet rate is bursty and elevated with large average packet sizes (~900+ bytes) and low standard deviation, indicating fragmented UDP packets of consistent large size being sent to overwhelm the target. TCP flag activity is minimal and sporadic, ruling out TCP-based attacks, and the title explicitly confirms this is a UDP Fragmentation sample.",1717,234,"CLASSIFICATION: DDoS-UDP_Fragmentation
REFERENCE_ID: CAPEC-530
JUSTIFICATION: The protocol mix panel shows an overwhelming dominance of UDP traffic throughout all windows, consistent with UDP-based flooding/fragmentation attacks. The packet rate is bursty and elevated with large average packet sizes (~900+ bytes) and low standard deviation, indicating fragmented UDP packets of consistent large size being sent to overwhelm the target. TCP flag activity is minimal and sporadic, ruling out TCP-based attacks, and the title explicitly confirms this is a UDP Fragmentation sample.",real-but-wrong-family,True,data/CSV/DDoS-UDP_Fragmentation/DDoS-UDP_Fragmentation10.pcap.csv,18535.0,18565.0,results/viz/DDoS-UDP_Fragmentation/DDoS-UDP_Fragmentation_0002.png,results/naive/images/DDoS-UDP_Fragmentation_0002.png,results/naive/pcap_slices/DDoS-UDP_Fragmentation_0002.csv
DDoS-UDP_Fragmentation_0003,DDoS-UDP_Fragmentation,naive,DDoS-UDP_Fragmentation,CAPEC-530,"The protocol mix panel shows UDP dominating traffic (~50%) alongside HTTP/HTTPS mixed in, with minimal TCP flag activity except a brief spike, consistent with fragmented UDP flood traffic. The large average packet sizes (800-1000+ bytes) and elevated standard deviation align with fragmented UDP packets used to overwhelm reassembly buffers, a classic UDP fragmentation DDoS pattern as referenced in CAPEC-530 (Network Fragmentation).",1717,228,"CLASSIFICATION: DDoS-UDP_Fragmentation
REFERENCE_ID: CAPEC-530
JUSTIFICATION: The protocol mix panel shows UDP dominating traffic (~50%) alongside HTTP/HTTPS mixed in, with minimal TCP flag activity except a brief spike, consistent with fragmented UDP flood traffic. The large average packet sizes (800-1000+ bytes) and elevated standard deviation align with fragmented UDP packets used to overwhelm reassembly buffers, a classic UDP fragmentation DDoS pattern as referenced in CAPEC-530 (Network Fragmentation).",real-but-wrong-family,True,data/CSV/DDoS-UDP_Fragmentation/DDoS-UDP_Fragmentation11.pcap.csv,15183.0,15213.0,results/viz/DDoS-UDP_Fragmentation/DDoS-UDP_Fragmentation_0003.png,results/naive/images/DDoS-UDP_Fragmentation_0003.png,results/naive/pcap_slices/DDoS-UDP_Fragmentation_0003.csv
DNS_Spoofing_0000,DNS_Spoofing,naive,DNS_Spoofing,CAPEC-142,"The traffic shows a DNS protocol component in the protocol mix panel alongside HTTP/HTTPS/TCP/UDP, with ACK-dominant TCP flag fractions and moderate PSH spikes typical of spoofed DNS response injection. The variable packet rate with periodic bursts and high packet size variance is consistent with DNS spoofing/cache poisoning attacks (CAPEC-142) rather than volumetric flooding.",1717,198,"CLASSIFICATION: DNS_Spoofing
REFERENCE_ID: CAPEC-142
JUSTIFICATION: The traffic shows a DNS protocol component in the protocol mix panel alongside HTTP/HTTPS/TCP/UDP, with ACK-dominant TCP flag fractions and moderate PSH spikes typical of spoofed DNS response injection. The variable packet rate with periodic bursts and high packet size variance is consistent with DNS spoofing/cache poisoning attacks (CAPEC-142) rather than volumetric flooding.",real-and-correct,True,data/CSV/DNS_Spoofing/DNS_Spoofing.pcap.csv,27627.0,27657.0,results/viz/DNS_Spoofing/DNS_Spoofing_0000.png,results/naive/images/DNS_Spoofing_0000.png,results/naive/pcap_slices/DNS_Spoofing_0000.csv
DNS_Spoofing_0001,DNS_Spoofing,naive,DNS_Spoofing,CAPEC-141,"The traffic shows a mix of DNS, HTTP/HTTPS, TCP and UDP protocols with variable packet rates and no single flood pattern, consistent with DNS spoofing activity where an attacker injects forged DNS responses amid otherwise mixed legitimate-looking traffic. The ACK/PSH-dominant TCP flag composition and moderate, fluctuating packet rates further support a spoofing/injection scenario rather than a volumetric flood attack. CAPEC-141 (Cache Poisoning) aligns with DNS spoofing techniques.",1717,240,"CLASSIFICATION: DNS_Spoofing
REFERENCE_ID: CAPEC-141
JUSTIFICATION: The traffic shows a mix of DNS, HTTP/HTTPS, TCP and UDP protocols with variable packet rates and no single flood pattern, consistent with DNS spoofing activity where an attacker injects forged DNS responses amid otherwise mixed legitimate-looking traffic. The ACK/PSH-dominant TCP flag composition and moderate, fluctuating packet rates further support a spoofing/injection scenario rather than a volumetric flood attack. CAPEC-141 (Cache Poisoning) aligns with DNS spoofing techniques.",real-but-generic,True,data/CSV/DNS_Spoofing/DNS_Spoofing.pcap.csv,47864.0,47894.0,results/viz/DNS_Spoofing/DNS_Spoofing_0001.png,results/naive/images/DNS_Spoofing_0001.png,results/naive/pcap_slices/DNS_Spoofing_0001.csv
DNS_Spoofing_0002,DNS_Spoofing,naive,DNS_Spoofing,CAPEC-142,"The protocol mix shows a strong DNS/UDP presence combined with HTTP/HTTPS traffic, and TCP flag fractions show fluctuating ACK/PSH ratios typical of interleaved DNS response injection rather than a flood pattern. Packet rate remains moderate and variable (20-230 pkt/s) rather than showing the sustained high-volume pattern of DDoS attacks, consistent with DNS spoofing activity attempting to blend with legitimate traffic. CAPEC-142 (DNS Cache Poisoning/Spoofing) aligns with this behavior pattern.",1717,251,"CLASSIFICATION: DNS_Spoofing
REFERENCE_ID: CAPEC-142
JUSTIFICATION: The protocol mix shows a strong DNS/UDP presence combined with HTTP/HTTPS traffic, and TCP flag fractions show fluctuating ACK/PSH ratios typical of interleaved DNS response injection rather than a flood pattern. Packet rate remains moderate and variable (20-230 pkt/s) rather than showing the sustained high-volume pattern of DDoS attacks, consistent with DNS spoofing activity attempting to blend with legitimate traffic. CAPEC-142 (DNS Cache Poisoning/Spoofing) aligns with this behavior pattern.",real-and-correct,True,data/CSV/DNS_Spoofing/DNS_Spoofing.pcap.csv,95479.0,95509.0,results/viz/DNS_Spoofing/DNS_Spoofing_0002.png,results/naive/images/DNS_Spoofing_0002.png,results/naive/pcap_slices/DNS_Spoofing_0002.csv
DNS_Spoofing_0003,DNS_Spoofing,naive,DNS_Spoofing,CAPEC-141,"The traffic shows moderate, variable packet rates (20-160 pkt/s) with a mixed protocol composition dominated by TCP/UDP with significant DNS, HTTP, and HTTPS fractions rather than a single flood protocol. TCP flags show high ACK/PSH fractions typical of established sessions rather than flood-pattern SYN/RST flags, consistent with response spoofing/injection into legitimate DNS query-response flows. This pattern matches CAPEC-141 (Cache Poisoning / DNS spoofing) rather than a volumetric DoS/DDoS attack.",1717,249,"CLASSIFICATION: DNS_Spoofing
REFERENCE_ID: CAPEC-141
JUSTIFICATION: The traffic shows moderate, variable packet rates (20-160 pkt/s) with a mixed protocol composition dominated by TCP/UDP with significant DNS, HTTP, and HTTPS fractions rather than a single flood protocol. TCP flags show high ACK/PSH fractions typical of established sessions rather than flood-pattern SYN/RST flags, consistent with response spoofing/injection into legitimate DNS query-response flows. This pattern matches CAPEC-141 (Cache Poisoning / DNS spoofing) rather than a volumetric DoS/DDoS attack.",real-but-generic,True,data/CSV/DNS_Spoofing/DNS_Spoofing.pcap.csv,172588.0,172618.0,results/viz/DNS_Spoofing/DNS_Spoofing_0003.png,results/naive/images/DNS_Spoofing_0003.png,results/naive/pcap_slices/DNS_Spoofing_0003.csv
DoS-HTTP_Flood_0000,DoS-HTTP_Flood,naive,DoS-HTTP_Flood,CAPEC-469,"The protocol mix is dominated by TCP/HTTP traffic with high ACK/PSH flag fractions, consistent with completed TCP handshakes carrying HTTP requests rather than SYN-only floods. The packet rate shows bursty spikes (up to ~15000 pkt/s) typical of application-layer flooding, and variable packet sizes reflect HTTP request/response payloads rather than uniform small flood packets.",1717,194,"CLASSIFICATION: DoS-HTTP_Flood
REFERENCE_ID: CAPEC-469
JUSTIFICATION: The protocol mix is dominated by TCP/HTTP traffic with high ACK/PSH flag fractions, consistent with completed TCP handshakes carrying HTTP requests rather than SYN-only floods. The packet rate shows bursty spikes (up to ~15000 pkt/s) typical of application-layer flooding, and variable packet sizes reflect HTTP request/response payloads rather than uniform small flood packets.",real-and-correct,True,data/CSV/DoS-HTTP_Flood/DoS-HTTP_Flood.pcap.csv,3719.0,3749.0,results/viz/DoS-HTTP_Flood/DoS-HTTP_Flood_0000.png,results/naive/images/DoS-HTTP_Flood_0000.png,results/naive/pcap_slices/DoS-HTTP_Flood_0000.csv
DoS-HTTP_Flood_0001,DoS-HTTP_Flood,naive,DoS-HTTP_Flood,CAPEC-488,"The traffic shows a dominant TCP/HTTP protocol mix with mixed PSH/ACK/SYN flag fractions typical of application-layer HTTP requests, and a sharp rate spike consistent with a burst of HTTP flood traffic against a single target. Packet sizes vary widely reflecting HTTP request/response payloads rather than uniform small packets seen in volumetric floods.",1717,184,"CLASSIFICATION: DoS-HTTP_Flood
REFERENCE_ID: CAPEC-488
JUSTIFICATION: The traffic shows a dominant TCP/HTTP protocol mix with mixed PSH/ACK/SYN flag fractions typical of application-layer HTTP requests, and a sharp rate spike consistent with a burst of HTTP flood traffic against a single target. Packet sizes vary widely reflecting HTTP request/response payloads rather than uniform small packets seen in volumetric floods.",real-and-correct,True,data/CSV/DoS-HTTP_Flood/DoS-HTTP_Flood.pcap.csv,9939.0,9969.0,results/viz/DoS-HTTP_Flood/DoS-HTTP_Flood_0001.png,results/naive/images/DoS-HTTP_Flood_0001.png,results/naive/pcap_slices/DoS-HTTP_Flood_0001.csv
DoS-HTTP_Flood_0002,DoS-HTTP_Flood,naive,DoS-HTTP_Flood,CAPEC-488,"The protocol mix panel shows a clear shift from mixed TCP/HTTP/HTTPS traffic to dominant HTTP protocol after window 10, coinciding with a sharp spike in packet rate (up to ~8000 pkt/s). The ACK flag dominance in the TCP flag panel reflects established HTTP connections carrying repeated request floods, consistent with an application-layer HTTP flood DoS attack rather than a raw SYN/TCP flood.",1717,209,"CLASSIFICATION: DoS-HTTP_Flood
REFERENCE_ID: CAPEC-488
JUSTIFICATION: The protocol mix panel shows a clear shift from mixed TCP/HTTP/HTTPS traffic to dominant HTTP protocol after window 10, coinciding with a sharp spike in packet rate (up to ~8000 pkt/s). The ACK flag dominance in the TCP flag panel reflects established HTTP connections carrying repeated request floods, consistent with an application-layer HTTP flood DoS attack rather than a raw SYN/TCP flood.",real-and-correct,True,data/CSV/DoS-HTTP_Flood/DoS-HTTP_Flood1.pcap.csv,15814.0,15844.0,results/viz/DoS-HTTP_Flood/DoS-HTTP_Flood_0002.png,results/naive/images/DoS-HTTP_Flood_0002.png,results/naive/pcap_slices/DoS-HTTP_Flood_0002.csv
DoS-HTTP_Flood_0003,DoS-HTTP_Flood,naive,DoS-HTTP_Flood,CAPEC-125,"The protocol mix panel shows dominant TCP/HTTP traffic with high ACK and PSH flag fractions, consistent with repeated HTTP request floods over established TCP connections. The rate panel shows bursty spikes typical of HTTP flood attacks rather than steady volumetric floods seen in pure network-layer DoS. Packet sizes are large and variable, matching HTTP request/response payloads rather than small fixed-size protocol packets.",1717,202,"CLASSIFICATION: DoS-HTTP_Flood
REFERENCE_ID: CAPEC-125
JUSTIFICATION: The protocol mix panel shows dominant TCP/HTTP traffic with high ACK and PSH flag fractions, consistent with repeated HTTP request floods over established TCP connections. The rate panel shows bursty spikes typical of HTTP flood attacks rather than steady volumetric floods seen in pure network-layer DoS. Packet sizes are large and variable, matching HTTP request/response payloads rather than small fixed-size protocol packets.",real-but-generic,True,data/CSV/DoS-HTTP_Flood/DoS-HTTP_Flood1.pcap.csv,22635.0,22665.0,results/viz/DoS-HTTP_Flood/DoS-HTTP_Flood_0003.png,results/naive/images/DoS-HTTP_Flood_0003.png,results/naive/pcap_slices/DoS-HTTP_Flood_0003.csv
DoS-SYN_Flood_0000,DoS-SYN_Flood,naive,DoS-SYN_Flood,CAPEC-482,"The TCP flag panel shows SYN fraction near 1.0 for most windows, indicating a flood of connection-initiation packets typical of a SYN flood. High, bursty packet rates combined with pure TCP protocol mix and small average packet sizes with occasional variance spikes further support this classification. CAPEC-482 (TCP Flood) covers resource exhaustion via SYN packet floods.",1717,183,"CLASSIFICATION: DoS-SYN_Flood
REFERENCE_ID: CAPEC-482
JUSTIFICATION: The TCP flag panel shows SYN fraction near 1.0 for most windows, indicating a flood of connection-initiation packets typical of a SYN flood. High, bursty packet rates combined with pure TCP protocol mix and small average packet sizes with occasional variance spikes further support this classification. CAPEC-482 (TCP Flood) covers resource exhaustion via SYN packet floods.",real-and-correct,True,data/CSV/DoS-SYN_Flood/DoS-SYN_Flood.pcap.csv,228866.0,228896.0,results/viz/DoS-SYN_Flood/DoS-SYN_Flood_0000.png,results/naive/images/DoS-SYN_Flood_0000.png,results/naive/pcap_slices/DoS-SYN_Flood_0000.csv
DoS-SYN_Flood_0001,DoS-SYN_Flood,naive,DoS-SYN_Flood,CAPEC-482,"The traffic shows a sustained high packet rate (5k-35k pkt/s) composed almost entirely of TCP protocol with SYN flag fraction at ~1.0 throughout, indicating a flood of SYN packets. Small, uniform packet sizes (~60 bytes) with low variance are consistent with minimal SYN packets used to exhaust connection resources on a single or few targets, characteristic of a SYN flood DoS attack (CAPEC-482: TCP Flood).",1717,212,"CLASSIFICATION: DoS-SYN_Flood
REFERENCE_ID: CAPEC-482
JUSTIFICATION: The traffic shows a sustained high packet rate (5k-35k pkt/s) composed almost entirely of TCP protocol with SYN flag fraction at ~1.0 throughout, indicating a flood of SYN packets. Small, uniform packet sizes (~60 bytes) with low variance are consistent with minimal SYN packets used to exhaust connection resources on a single or few targets, characteristic of a SYN flood DoS attack (CAPEC-482: TCP Flood).",real-and-correct,True,data/CSV/DoS-SYN_Flood/DoS-SYN_Flood1.pcap.csv,181175.0,181205.0,results/viz/DoS-SYN_Flood/DoS-SYN_Flood_0001.png,results/naive/images/DoS-SYN_Flood_0001.png,results/naive/pcap_slices/DoS-SYN_Flood_0001.csv
DoS-SYN_Flood_0002,DoS-SYN_Flood,naive,DoS-SYN_Flood,CAPEC-488,"The TCP flag panel shows near-100% SYN flag fraction across all windows with negligible other flags, indicating a classic SYN flood. Packet rates are high and bursty (spiking above 100,000 pkt/s) with small, uniform average packet sizes (~60 bytes), consistent with minimal SYN packets. The protocol mix is dominated by TCP/HTTP with no diversity, matching a single-vector DoS SYN flood pattern rather than a distributed multi-source DDoS.",1717,217,"CLASSIFICATION: DoS-SYN_Flood
REFERENCE_ID: CAPEC-488
JUSTIFICATION: The TCP flag panel shows near-100% SYN flag fraction across all windows with negligible other flags, indicating a classic SYN flood. Packet rates are high and bursty (spiking above 100,000 pkt/s) with small, uniform average packet sizes (~60 bytes), consistent with minimal SYN packets. The protocol mix is dominated by TCP/HTTP with no diversity, matching a single-vector DoS SYN flood pattern rather than a distributed multi-source DDoS.",real-but-wrong-family,True,data/CSV/DoS-SYN_Flood/DoS-SYN_Flood2.pcap.csv,91016.0,91046.0,results/viz/DoS-SYN_Flood/DoS-SYN_Flood_0002.png,results/naive/images/DoS-SYN_Flood_0002.png,results/naive/pcap_slices/DoS-SYN_Flood_0002.csv
DoS-SYN_Flood_0003,DoS-SYN_Flood,naive,DoS-SYN_Flood,CAPEC-482,"The traffic shows near-100% SYN flag fraction with negligible other TCP flags, exclusively TCP protocol, small uniform packet sizes (~60 bytes typical of SYN packets), and highly variable but sustained high packet rates (up to ~37k pkt/s) — all classic indicators of a SYN flood denial-of-service attack.",1717,167,"CLASSIFICATION: DoS-SYN_Flood
REFERENCE_ID: CAPEC-482
JUSTIFICATION: The traffic shows near-100% SYN flag fraction with negligible other TCP flags, exclusively TCP protocol, small uniform packet sizes (~60 bytes typical of SYN packets), and highly variable but sustained high packet rates (up to ~37k pkt/s) — all classic indicators of a SYN flood denial-of-service attack.",real-and-correct,True,data/CSV/DoS-SYN_Flood/DoS-SYN_Flood3.pcap.csv,165553.0,165583.0,results/viz/DoS-SYN_Flood/DoS-SYN_Flood_0003.png,results/naive/images/DoS-SYN_Flood_0003.png,results/naive/pcap_slices/DoS-SYN_Flood_0003.csv
DoS-TCP_Flood_0000,DoS-TCP_Flood,naive,DoS-TCP_Flood,CAPEC-125,"The traffic shows extremely high, spiky packet rates (up to ~150,000 pkt/s) dominated almost entirely by TCP protocol with PSH/ACK flag dominance, characteristic of a TCP-based denial-of-service flood. The lack of SYN flag prevalence and near-constant packet size (~60 bytes) with occasional variance spikes further supports a generic TCP flood rather than a SYN-specific or reflection attack. This pattern aligns with CAPEC-125 (Flooding), a resource exhaustion attack via excessive TCP packet transmission.",1717,245,"CLASSIFICATION: DoS-TCP_Flood
REFERENCE_ID: CAPEC-125
JUSTIFICATION: The traffic shows extremely high, spiky packet rates (up to ~150,000 pkt/s) dominated almost entirely by TCP protocol with PSH/ACK flag dominance, characteristic of a TCP-based denial-of-service flood. The lack of SYN flag prevalence and near-constant packet size (~60 bytes) with occasional variance spikes further supports a generic TCP flood rather than a SYN-specific or reflection attack. This pattern aligns with CAPEC-125 (Flooding), a resource exhaustion attack via excessive TCP packet transmission.",real-but-generic,True,data/CSV/DoS-TCP_Flood/DoS-TCP_Flood.pcap.csv,155587.0,155617.0,results/viz/DoS-TCP_Flood/DoS-TCP_Flood_0000.png,results/naive/images/DoS-TCP_Flood_0000.png,results/naive/pcap_slices/DoS-TCP_Flood_0000.csv
DoS-TCP_Flood_0001,DoS-TCP_Flood,naive,DoS-TCP_Flood,CAPEC-125,"The traffic shows high, bursty packet rates (5k-35k pkt/s) with protocol mix dominated entirely by TCP/HTTP, consistent with a TCP-based flood. TCP flag fractions show intermittent ACK and PSH spikes, typical of a TCP flood using established-looking connections rather than pure SYN floods. Packet size remains stable (~60 bytes) with a brief anomaly, indicating a single-source or scripted flood consistent with DoS-TCP_Flood behavior.",1717,222,"CLASSIFICATION: DoS-TCP_Flood
REFERENCE_ID: CAPEC-125
JUSTIFICATION: The traffic shows high, bursty packet rates (5k-35k pkt/s) with protocol mix dominated entirely by TCP/HTTP, consistent with a TCP-based flood. TCP flag fractions show intermittent ACK and PSH spikes, typical of a TCP flood using established-looking connections rather than pure SYN floods. Packet size remains stable (~60 bytes) with a brief anomaly, indicating a single-source or scripted flood consistent with DoS-TCP_Flood behavior.",real-but-generic,True,data/CSV/DoS-TCP_Flood/DoS-TCP_Flood1.pcap.csv,26623.0,26653.0,results/viz/DoS-TCP_Flood/DoS-TCP_Flood_0001.png,results/naive/images/DoS-TCP_Flood_0001.png,results/naive/pcap_slices/DoS-TCP_Flood_0001.csv
DoS-TCP_Flood_0002,DoS-TCP_Flood,naive,DoS-TCP_Flood,CAPEC-125,"The traffic shows high, bursty packet rates dominated almost entirely by TCP protocol (with HTTP overlay) as seen in the protocol mix panel, consistent with a TCP-based flood. The flag composition shows spikes in ACK/PSH/SYN flags correlating with rate surges, and packet size stays fairly constant with occasional variance spikes, typical of DoS-TCP_Flood behavior rather than a distributed multi-source attack.",1717,203,"CLASSIFICATION: DoS-TCP_Flood
REFERENCE_ID: CAPEC-125
JUSTIFICATION: The traffic shows high, bursty packet rates dominated almost entirely by TCP protocol (with HTTP overlay) as seen in the protocol mix panel, consistent with a TCP-based flood. The flag composition shows spikes in ACK/PSH/SYN flags correlating with rate surges, and packet size stays fairly constant with occasional variance spikes, typical of DoS-TCP_Flood behavior rather than a distributed multi-source attack.",real-but-generic,True,data/CSV/DoS-TCP_Flood/DoS-TCP_Flood10.pcap.csv,4917.0,4947.0,results/viz/DoS-TCP_Flood/DoS-TCP_Flood_0002.png,results/naive/images/DoS-TCP_Flood_0002.png,results/naive/pcap_slices/DoS-TCP_Flood_0002.csv
DoS-TCP_Flood_0003,DoS-TCP_Flood,naive,DoS-TCP_Flood,CAPEC-125,"The traffic shows high, bursty packet rates (5k-35k pkt/s) with protocol mix dominated entirely by TCP/HTTP (no UDP/ICMP), consistent with a TCP-based flood. TCP flag fractions are mostly near zero with sporadic ACK spikes, typical of TCP flood traffic lacking proper handshake completion. Packet sizes remain small and stable (~60 bytes avg), matching the pattern of a single-source DoS-TCP_Flood rather than distributed or amplified DDoS variants.",1717,234,"CLASSIFICATION: DoS-TCP_Flood
REFERENCE_ID: CAPEC-125
JUSTIFICATION: The traffic shows high, bursty packet rates (5k-35k pkt/s) with protocol mix dominated entirely by TCP/HTTP (no UDP/ICMP), consistent with a TCP-based flood. TCP flag fractions are mostly near zero with sporadic ACK spikes, typical of TCP flood traffic lacking proper handshake completion. Packet sizes remain small and stable (~60 bytes avg), matching the pattern of a single-source DoS-TCP_Flood rather than distributed or amplified DDoS variants.",real-but-generic,True,data/CSV/DoS-TCP_Flood/DoS-TCP_Flood2.pcap.csv,174046.0,174076.0,results/viz/DoS-TCP_Flood/DoS-TCP_Flood_0003.png,results/naive/images/DoS-TCP_Flood_0003.png,results/naive/pcap_slices/DoS-TCP_Flood_0003.csv
DoS-UDP_Flood_0000,DoS-UDP_Flood,naive,DoS-UDP_Flood,CAPEC-486,"The protocol mix panel shows near-exclusive UDP traffic throughout the capture, consistent with a UDP flood attack, and packet rates are extremely high (5k-45k pkt/s) with erratic spikes typical of flooding. The TCP flag panel shows only negligible noise, confirming the attack is UDP-based rather than TCP-based. Consistent average packet size (~60 bytes) reflects typical small UDP flood packets.",1717,198,"CLASSIFICATION: DoS-UDP_Flood
REFERENCE_ID: CAPEC-486
JUSTIFICATION: The protocol mix panel shows near-exclusive UDP traffic throughout the capture, consistent with a UDP flood attack, and packet rates are extremely high (5k-45k pkt/s) with erratic spikes typical of flooding. The TCP flag panel shows only negligible noise, confirming the attack is UDP-based rather than TCP-based. Consistent average packet size (~60 bytes) reflects typical small UDP flood packets.",real-and-correct,True,data/CSV/DoS-UDP_Flood/DoS-UDP_Flood.pcap.csv,64660.0,64690.0,results/viz/DoS-UDP_Flood/DoS-UDP_Flood_0000.png,results/naive/images/DoS-UDP_Flood_0000.png,results/naive/pcap_slices/DoS-UDP_Flood_0000.csv
DoS-UDP_Flood_0001,DoS-UDP_Flood,naive,DoS-UDP_Flood,CAPEC-486,"The traffic shows near-exclusive UDP protocol dominance with high, volatile packet rates (5k-30k pkt/s), consistent small average packet sizes (~180 bytes), and minimal TCP flag activity, all characteristic of a UDP flood denial-of-service attack. The brief TCP flag spikes are negligible noise compared to the sustained UDP flood pattern, matching CAPEC-486 (UDP Flood).",1717,197,"CLASSIFICATION: DoS-UDP_Flood
REFERENCE_ID: CAPEC-486
JUSTIFICATION: The traffic shows near-exclusive UDP protocol dominance with high, volatile packet rates (5k-30k pkt/s), consistent small average packet sizes (~180 bytes), and minimal TCP flag activity, all characteristic of a UDP flood denial-of-service attack. The brief TCP flag spikes are negligible noise compared to the sustained UDP flood pattern, matching CAPEC-486 (UDP Flood).",real-and-correct,True,data/CSV/DoS-UDP_Flood/DoS-UDP_Flood1.pcap.csv,84857.0,84887.0,results/viz/DoS-UDP_Flood/DoS-UDP_Flood_0001.png,results/naive/images/DoS-UDP_Flood_0001.png,results/naive/pcap_slices/DoS-UDP_Flood_0001.csv
